subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
919,1,21,3,12,3,27,3,14,3,0.52,0.21,0.14,0,0,0,21,21,21,21,0.78,0.78,2.86,4.04,0.92,18.77,0.86,0,0,0,0.00,0.80,0.21,0.07,0.29
587,1,31,7,21,7,52,9,28,9,0.54,0.32,0.23,0.00,0.00,0.00,31,29,30.80,29.30,0.60,0.58,3.04,4.30,0.87,13.11,0.75,1.00,2.00,1.00,0.07,0.59,0.21,0.11,0.32
662,1,30,8,17,8,39,9,21,9,0.54,0.43,0.27,0.00,0.00,0.00,30,30,30,30,0.77,0.77,3.40,4.80,0.93,22.22,0.81,1.00,2.00,1.00,0.10,0.70,0.33,0.10,0.43
645,1,47,9,31,9,67,10,37,10,0.55,0.27,0.19,0.00,0.00,0.00,47,38,37.00,38.60,0.70,0.76,4.06,5.74,0.92,21.66,0.84,1.00,5.00,1.58,0.14,0.72,0.30,0.05,0.35
703,1,32,5,17,5,54,7,25,7,0.46,0.28,0.16,0.00,0.00,0.00,32,32,30.60,30.60,0.59,0.64,3.08,4.35,0.87,13.21,0.68,1.00,1.00,0.71,0.04,0.58,0.12,0.08,0.20
651,1,35,5,21,5,49,6,25,6,0.51,0.24,0.14,0.20,0.20,0.32,35,35,35,35,0.71,0.71,3.54,5.00,0.91,19.55,0.84,0.80,3.20,1.26,0.16,0.79,0.16,0.08,0.24
610,1,53,11,32,9,83,13,45,10,0.54,0.22,0.21,0.20,0.20,0.32,53,36,36.40,37.50,0.64,0.72,4.11,5.82,0.90,18.91,0.71,0.80,3.20,1.26,0.09,0.68,0.27,0.07,0.33
654,1,39,10,26,10,49,10,28,10,0.57,0.36,0.26,0.25,0.25,0.35,39,39,39,39,0.80,0.80,3.94,5.57,0.94,28.82,0.93,1.00,4.00,1.41,0.14,0.87,0.25,0.07,0.32
794,1,40,7,24,7,60,10,32,10,0.53,0.31,0.17,0.00,0.00,0.00,40,36,33.80,35.50,0.67,0.72,3.65,5.16,0.90,17.96,0.75,1.00,2.00,1.00,0.06,0.67,0.31,0.06,0.38
602,1,35,8,24,8,47,9,29,9,0.62,0.31,0.23,0.33,0.33,0.41,35,35,35,35,0.74,0.74,3.61,5.11,0.92,21.84,0.83,1.00,3.00,1.22,0.10,0.71,0.28,0.03,0.31
647,1,23,3,14,3,27,3,15,3,0.56,0.20,0.13,0.00,0.00,0.00,23,23,23,23,0.85,0.85,3.13,4.43,0.95,29.42,0.93,1.00,1.00,0.71,0.07,0.89,0.20,0.13,0.33
502,1,2,1,2,1,2,1,2,1,1.00,0.50,0.50,0,0,0,2,2,2,2,1.00,1.00,1.00,1.41,1.00,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
531,1,19,3,11,3,23,3,12,3,0.52,0.25,0.16,0,0,0,19,19,19,19,0.83,0.83,2.80,3.96,0.94,22.35,0.92,0,0,0,0.00,0.88,0.33,0.00,0.33
521,1,17,4,12,4,18,4,13,4,0.72,0.31,0.24,0.00,0.00,0.00,17,17,17,17,0.94,0.94,2.83,4.01,0.98,63.48,0.92,1.00,2.00,1.00,0.15,0.86,0.15,0.15,0.31
749,1,15,3,10,3,19,3,11,3,0.58,0.27,0.20,0.00,0.00,0.00,15,15,15,15,0.79,0.79,2.43,3.44,0.92,15.93,0.91,1.00,1.00,0.71,0.09,0.86,0.18,0.09,0.27
913,1,37,9,23,9,51,9,27,9,0.53,0.33,0.24,0.33,0.33,0.41,37,36,36.30,36.00,0.73,0.72,3.66,5.18,0.92,20.92,0.85,1.00,3.00,1.22,0.11,0.79,0.33,0.00,0.33
849,1,34,4,17,4,54,5,23,5,0.43,0.22,0.12,0.00,0.00,0.00,34,33,32.00,32.40,0.63,0.66,3.27,4.63,0.88,14.94,0.74,1.00,2.00,1.00,0.09,0.57,0.26,0.04,0.30
785,1,2,1,2,1,2,1,2,1,1.00,0.50,0.50,0,0,0,2,2,2,2,1.00,1.00,1.00,1.41,1.00,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
846,1,29,5,19,5,48,7,26,7,0.54,0.27,0.17,0.00,0.00,0.00,29,29,29,29,0.60,0.60,2.96,4.19,0.87,12.92,0.73,0.50,0.50,0.50,0.04,0.60,0.23,0.12,0.35
697,1,37,4,23,4,53,6,29,6,0.55,0.21,0.11,0.00,0.00,0.00,37,36,35.10,36.00,0.70,0.72,3.59,5.08,0.91,19.05,0.79,1.00,4.00,1.41,0.14,0.60,0.24,0.10,0.34
656,1,21,6,14,6,29,7,17,7,0.59,0.41,0.29,0,0,0,21,21,21,21,0.72,0.72,2.76,3.90,0.90,15.26,0.82,0,0,0,0.00,0.82,0.24,0.06,0.29
519,1,20,3,12,3,28,4,16,4,0.57,0.25,0.15,0.00,0.00,0.00,20,20,20,20,0.71,0.71,2.67,3.78,0.90,14.33,0.75,1.00,1.00,0.71,0.06,0.70,0.19,0.06,0.25
730,1,29,6,18,6,46,8,25,8,0.54,0.32,0.21,0.50,1.00,0.71,29,29,29,29,0.63,0.63,3.02,4.28,0.88,13.80,0.72,0.75,2.25,1.06,0.12,0.57,0.20,0.08,0.28
801,1,42,9,24,8,55,9,27,8,0.49,0.30,0.21,0.25,0.25,0.35,42,38,38.90,39.10,0.76,0.76,4.00,5.66,0.93,25.86,0.89,1.00,4.00,1.41,0.15,0.85,0.26,0.07,0.33
868,1,21,3,11,3,26,3,12,3,0.46,0.25,0.14,0,0,0,21,21,21,21,0.81,0.81,2.91,4.12,0.93,21.59,0.92,0,0,0,0.00,0.89,0.17,0.08,0.25
563,1,40,8,26,8,50,8,28,8,0.56,0.29,0.20,0.25,0.25,0.35,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.93,1.00,4.00,1.41,0.14,0.83,0.25,0.18,0.43
643,1,38,8,23,8,59,10,30,10,0.51,0.33,0.21,0.33,0.33,0.41,38,37,33.90,35.40,0.64,0.74,3.50,4.95,0.89,16.41,0.77,1.00,3.00,1.22,0.10,0.61,0.23,0.07,0.30
889,1,48,11,29,11,61,11,32,11,0.52,0.34,0.23,0.00,0.00,0.00,48,39,40.70,39.30,0.79,0.78,4.35,6.15,0.94,30.62,0.91,1.00,3.00,1.22,0.09,0.83,0.28,0.06,0.34
612,1,2,1,2,1,2,1,2,1,1.00,0.50,0.50,0,0,0,2,2,2,2,1.00,1.00,1.00,1.41,1.00,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
566,1,2,1,2,1,2,1,2,1,1.00,0.50,0.50,0,0,0,2,2,2,2,1.00,1.00,1.00,1.41,1.00,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
742,1,41,9,25,9,68,11,31,11,0.46,0.35,0.22,0.17,0.17,0.29,41,34,32.20,34.30,0.60,0.68,3.52,4.97,0.88,15.28,0.81,1.00,6.00,1.73,0.19,0.74,0.16,0.03,0.19
756,1,23,7,15,7,41,9,22,9,0.54,0.41,0.30,0.00,0.00,0.00,23,23,23,23,0.56,0.56,2.54,3.59,0.84,10.36,0.68,1.00,1.00,0.71,0.05,0.62,0.23,0.00,0.23
591,1,24,3,16,3,39,4,22,4,0.56,0.18,0.12,0.00,0.00,0.00,24,24,24,24,0.62,0.62,2.72,3.84,0.87,12.01,0.73,1.00,5.00,1.58,0.23,0.70,0.27,0.00,0.27
914,1,36,9,24,9,55,11,32,11,0.58,0.34,0.25,0.25,0.25,0.35,36,35,32.80,34.50,0.65,0.70,3.43,4.85,0.89,16.46,0.75,1.00,4.00,1.41,0.12,0.72,0.12,0.12,0.25
710,1,35,8,20,8,48,8,22,8,0.46,0.36,0.23,0.33,0.33,0.41,35,35,35,35,0.73,0.73,3.57,5.05,0.92,20.61,0.91,1.00,3.00,1.22,0.14,0.80,0.32,0.09,0.41
565,1,42,9,27,9,61,10,34,10,0.56,0.29,0.21,0.14,0.14,0.27,42,35,35.10,35.80,0.69,0.70,3.80,5.38,0.91,19.67,0.79,1.00,7.00,1.87,0.21,0.67,0.21,0.09,0.29
625,1,46,7,29,7,68,7,34,7,0.50,0.21,0.15,0.00,0.00,0.00,46,34,36.20,36.30,0.68,0.68,3.94,5.58,0.91,19.78,0.85,1.00,6.00,1.73,0.18,0.69,0.26,0.09,0.35
733,1,45,7,30,7,67,8,38,8,0.57,0.21,0.16,0.33,0.33,0.41,45,36,35.80,36.50,0.67,0.72,3.89,5.50,0.91,19.29,0.79,1.00,3.00,1.22,0.08,0.74,0.18,0.18,0.37
588,1,27,6,18,6,39,8,23,8,0.59,0.35,0.22,0.00,0.00,0.00,27,27,27,27,0.69,0.69,3.06,4.32,0.90,15.85,0.78,1.00,1.00,0.71,0.04,0.64,0.26,0.09,0.35
707,1,2,1,2,1,2,1,2,1,1.00,0.50,0.50,0,0,0,2,2,2,2,1.00,1.00,1.00,1.41,1.00,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
590,1,33,5,22,5,51,8,31,8,0.61,0.26,0.15,0.00,0.00,0.00,33,32,32.70,32.00,0.65,0.64,3.27,4.62,0.89,15.42,0.71,0.50,0.50,0.50,0.03,0.58,0.19,0.13,0.32
779,1,42,9,26,9,58,11,32,11,0.55,0.34,0.21,0.50,0.50,0.50,42,36,36.60,36.70,0.72,0.72,3.90,5.51,0.92,22.18,0.81,1.00,2.00,1.00,0.06,0.67,0.34,0.03,0.38
632,1,61,11,35,11,105,16,52,16,0.50,0.31,0.18,0.00,0.00,0.00,61,36,37.50,34.50,0.58,0.71,4.21,5.95,0.88,17.32,0.67,0.67,4.00,1.41,0.12,0.62,0.13,0.12,0.25
653,1,16,3,10,3,19,3,11,3,0.58,0.27,0.19,0.00,0.00,0.00,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,0.91,1.00,1.00,0.71,0.09,0.88,0.18,0.00,0.18
678,1,20,5,10,5,28,5,12,5,0.43,0.42,0.25,0,0,0,20,20,20,20,0.71,0.71,2.67,3.78,0.90,14.33,0.83,0,0,0,0.00,0.78,0.17,0.08,0.25
790,1,44,6,30,6,60,7,35,7,0.58,0.20,0.14,0.25,0.50,0.50,44,36,37.20,38.10,0.73,0.72,4.02,5.68,0.92,23.47,0.86,1.00,8.00,2.00,0.23,0.69,0.20,0.11,0.31
754,1,41,7,29,7,56,7,34,7,0.61,0.21,0.17,0.17,0.17,0.29,41,36,37.70,37.20,0.73,0.72,3.87,5.48,0.92,22.57,0.85,1.00,6.00,1.73,0.18,0.81,0.21,0.12,0.32
870,1,47,7,32,7,67,10,38,10,0.57,0.26,0.15,0.14,0.14,0.27,47,36,36.50,37.40,0.70,0.72,4.06,5.74,0.92,21.66,0.84,0.86,5.14,1.60,0.16,0.81,0.29,0.08,0.37
688,1,44,9,29,8,60,11,34,10,0.57,0.29,0.20,0.33,0.33,0.41,44,36,38.20,38.80,0.73,0.72,4.02,5.68,0.92,23.47,0.85,1.00,3.00,1.22,0.09,0.75,0.24,0.09,0.32
759,1,31,8,20,8,43,11,26,11,0.60,0.42,0.26,0.67,1.33,0.82,31,31,31,31,0.72,0.72,3.34,4.73,0.91,18.78,0.77,1.00,3.00,1.22,0.12,0.60,0.15,0.15,0.31
753,1,21,4,11,4,28,4,13,4,0.46,0.31,0.19,1.00,1.00,0.71,21,21,21,21,0.75,0.75,2.81,3.97,0.91,16.76,0.85,1.00,1.00,0.71,0.08,0.75,0.15,0.15,0.31
910,1,32,6,21,6,48,7,25,7,0.52,0.28,0.19,0.25,0.25,0.35,32,32,32,32,0.67,0.67,3.27,4.62,0.90,16.05,0.84,1.00,4.00,1.41,0.16,0.67,0.28,0.08,0.36
581,1,30,7,19,7,37,7,22,7,0.59,0.32,0.23,0.25,0.25,0.35,30,30,30,30,0.81,0.81,3.49,4.93,0.94,27.00,0.86,1.00,4.00,1.41,0.18,0.73,0.23,0.09,0.32
574,1,2,1,2,1,2,1,2,1,1.00,0.50,0.50,0,0,0,2,2,2,2,1.00,1.00,1.00,1.41,1.00,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
532,1,30,4,18,4,51,5,25,5,0.49,0.20,0.13,0.25,0.25,0.35,30,29,29.50,29.00,0.59,0.58,2.97,4.20,0.87,12.65,0.72,0.75,2.25,1.06,0.12,0.60,0.24,0.00,0.24
818,1,18,5,13,5,20,5,13,5,0.65,0.38,0.28,0.00,0.00,0.00,18,18,18,18,0.90,0.90,2.85,4.02,0.96,36.99,1.00,1.00,1.00,0.71,0.08,1.00,0.15,0.08,0.23
665,1,48,13,33,13,78,19,47,18,0.60,0.38,0.27,0.50,2.00,1.00,48,37,34.10,35.00,0.62,0.74,3.84,5.43,0.89,16.98,0.70,0.88,6.12,1.75,0.15,0.58,0.17,0.11,0.28
906,1,39,9,23,8,52,9,28,8,0.54,0.29,0.23,0.75,2.25,1.06,39,37,37.40,37.50,0.75,0.74,3.82,5.41,0.93,23.57,0.82,1.00,4.00,1.41,0.14,0.64,0.29,0.07,0.36
847,1,26,4,16,4,32,6,20,6,0.62,0.30,0.15,0.20,0.20,0.32,26,26,26,26,0.81,0.81,3.25,4.60,0.94,25.12,0.80,1.00,5.00,1.58,0.25,0.70,0.10,0.15,0.25
890,1,25,6,20,6,31,7,24,7,0.77,0.29,0.24,0.00,0.00,0.00,25,25,25,25,0.81,0.81,3.18,4.49,0.94,23.81,0.83,1.00,5.00,1.58,0.21,0.67,0.21,0.08,0.29
854,1,27,8,18,8,43,8,21,8,0.49,0.38,0.30,1.00,2.00,1.00,27,27,27,27,0.63,0.63,2.91,4.12,0.88,13.20,0.86,1.00,2.00,1.00,0.10,0.85,0.19,0.05,0.24
881,1,40,12,26,12,67,17,35,17,0.52,0.49,0.30,0.29,0.57,0.53,40,34,33.40,33.10,0.60,0.68,3.46,4.89,0.88,14.89,0.74,0.86,5.14,1.60,0.17,0.61,0.23,0.06,0.29
907,1,58,14,38,14,91,16,48,16,0.53,0.33,0.24,0.12,0.12,0.25,58,36,36.80,37.40,0.64,0.72,4.30,6.08,0.90,19.62,0.79,0.88,6.12,1.75,0.15,0.75,0.21,0.06,0.27
862,1,21,4,13,4,27,4,15,4,0.56,0.27,0.19,0.00,0.00,0.00,21,21,21,21,0.78,0.78,2.86,4.04,0.92,18.77,0.87,1.00,1.00,0.71,0.07,0.75,0.33,0.07,0.40
762,1,69,19,51,19,115,27,65,27,0.57,0.42,0.28,0.50,2.00,1.00,69,38,37.00,35.20,0.60,0.73,4.55,6.43,0.89,19.14,0.78,1.00,8.00,2.00,0.12,0.68,0.22,0.08,0.29
715,1,27,4,19,4,36,5,22,5,0.61,0.23,0.15,0.33,0.33,0.41,27,27,27,27,0.75,0.75,3.18,4.50,0.92,19.39,0.86,1.00,3.00,1.22,0.14,0.79,0.18,0.05,0.23
884,1,41,7,28,7,59,9,35,9,0.59,0.26,0.17,0.00,0.00,0.00,41,36,36.70,35.50,0.69,0.72,3.77,5.34,0.91,19.84,0.80,1.00,5.00,1.58,0.14,0.65,0.23,0.11,0.34
628,1,31,6,18,6,45,8,23,8,0.51,0.35,0.19,0.25,0.25,0.35,31,31,31,31,0.69,0.69,3.27,4.62,0.90,16.89,0.78,0.75,2.25,1.06,0.13,0.73,0.22,0.13,0.35
700,1,36,7,21,7,51,7,25,7,0.49,0.28,0.19,0.50,1.00,0.71,36,35,35.40,35.00,0.71,0.70,3.56,5.04,0.91,19.28,0.84,1.00,4.00,1.41,0.16,0.77,0.16,0.12,0.28
594,1,32,7,22,7,48,9,28,9,0.58,0.32,0.22,1.00,1.00,0.71,32,32,32,32,0.67,0.67,3.27,4.62,0.90,16.05,0.79,1.00,1.00,0.71,0.04,0.62,0.29,0.11,0.39
611,1,44,10,29,9,65,12,36,11,0.55,0.31,0.23,0.50,1.00,0.71,44,33,36.30,33.30,0.68,0.66,3.86,5.46,0.91,19.39,0.81,1.00,4.00,1.41,0.11,0.68,0.19,0.08,0.28
876,1,22,4,15,4,24,4,16,4,0.67,0.25,0.18,0.33,0.33,0.41,22,22,22,22,0.92,0.92,3.18,4.49,0.97,50.41,0.94,1.00,3.00,1.22,0.19,0.86,0.31,0.06,0.38
527,1,23,4,11,4,29,4,13,4,0.45,0.31,0.17,0.00,0.00,0.00,23,23,23,23,0.79,0.79,3.02,4.27,0.93,21.24,0.85,1.00,2.00,1.00,0.15,0.75,0.15,0.08,0.23
660,1,39,6,25,6,59,6,31,6,0.53,0.19,0.15,0.60,1.80,0.95,39,34,34.40,34.00,0.66,0.68,3.59,5.08,0.90,17.44,0.81,1.00,5.00,1.58,0.16,0.75,0.26,0.03,0.29
576,1,40,10,24,10,62,12,30,11,0.48,0.37,0.25,0.33,0.67,0.58,40,35,33.40,34.10,0.65,0.70,3.59,5.08,0.89,16.88,0.80,0.83,4.17,1.44,0.17,0.69,0.17,0.10,0.27
775,1,39,8,24,8,59,10,33,10,0.56,0.30,0.21,0.20,0.20,0.32,39,35,34.20,34.70,0.66,0.70,3.59,5.08,0.90,17.44,0.73,1.00,5.00,1.58,0.15,0.60,0.21,0.12,0.33
838,1,33,5,21,5,47,5,26,5,0.55,0.19,0.15,0.00,0.00,0.00,33,33,33,33,0.70,0.70,3.40,4.81,0.91,18.20,0.81,1.00,3.00,1.22,0.12,0.75,0.15,0.08,0.23
675,1,40,9,25,9,55,11,32,11,0.58,0.34,0.23,0.43,1.29,0.80,40,37,36.90,37.60,0.73,0.74,3.81,5.39,0.92,21.90,0.78,0.86,5.14,1.60,0.19,0.62,0.22,0.06,0.28
820,1,36,5,23,5,50,5,26,5,0.52,0.19,0.14,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.88,1.00,1.00,0.71,0.04,0.82,0.23,0.08,0.31
840,1,2,1,2,1,2,1,2,1,1.00,0.50,0.50,0,0,0,2,2,2,2,1.00,1.00,1.00,1.41,1.00,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
758,1,28,5,15,5,41,7,21,7,0.51,0.33,0.18,0.00,0.00,0.00,28,28,28,28,0.68,0.68,3.09,4.37,0.90,15.70,0.71,1.00,1.00,0.71,0.05,0.54,0.24,0.10,0.33
596,1,20,5,13,4,23,5,14,4,0.61,0.29,0.25,0.50,0.50,0.50,20,20,20,20,0.87,0.87,2.95,4.17,0.96,30.55,0.93,1.00,2.00,1.00,0.14,0.89,0.07,0.14,0.21
878,1,65,12,40,11,115,16,60,15,0.52,0.25,0.18,0.08,0.08,0.20,65,29,35.70,33.20,0.57,0.64,4.29,6.06,0.88,17.14,0.67,0.75,6.75,1.84,0.15,0.65,0.18,0.08,0.27
706,1,38,8,21,8,45,8,24,8,0.53,0.33,0.21,0.00,0.00,0.00,38,38,38,38,0.84,0.84,4.01,5.66,0.96,37.22,0.88,1.00,4.00,1.41,0.17,0.83,0.25,0.08,0.33
724,1,46,10,29,10,66,10,34,10,0.52,0.29,0.22,0.33,0.67,0.58,46,33,36.90,34.20,0.70,0.66,4.00,5.66,0.91,21.12,0.85,1.00,6.00,1.73,0.18,0.67,0.29,0.15,0.44
561,1,29,6,17,6,53,8,28,8,0.53,0.29,0.21,0.00,0.00,0.00,29,28,28.00,27.60,0.55,0.56,2.82,3.98,0.85,11.35,0.61,1.00,2.00,1.00,0.07,0.56,0.18,0.07,0.25
735,1,21,5,14,5,37,7,21,7,0.57,0.33,0.24,0.25,0.25,0.35,21,21,21,21,0.57,0.57,2.44,3.45,0.84,10.00,0.67,0.75,2.25,1.06,0.14,0.55,0.19,0.05,0.24
796,1,25,3,16,3,31,3,18,3,0.58,0.17,0.12,0.00,0.00,0.00,25,25,25,25,0.81,0.81,3.18,4.49,0.94,23.81,0.89,1.00,2.00,1.00,0.11,0.82,0.11,0.17,0.28
605,1,43,10,28,10,63,10,35,10,0.56,0.29,0.23,0.33,0.67,0.58,43,31,35.50,33.00,0.68,0.62,3.83,5.42,0.91,19.52,0.80,0.83,4.17,1.44,0.14,0.71,0.29,0.03,0.31
739,1,34,12,21,12,44,12,25,12,0.57,0.48,0.35,0.67,1.33,0.82,34,34,34,34,0.77,0.77,3.62,5.13,0.93,24.12,0.84,1.00,3.00,1.22,0.12,0.80,0.24,0.00,0.24
760,1,39,4,24,4,63,4,30,4,0.48,0.13,0.10,0.33,0.33,0.41,39,35,32.60,33.80,0.62,0.70,3.47,4.91,0.88,15.54,0.80,1.00,3.00,1.22,0.10,0.69,0.23,0.17,0.40
860,1,48,9,30,9,68,9,36,9,0.53,0.25,0.19,0.40,0.80,0.63,48,37,37.10,37.00,0.71,0.74,4.12,5.82,0.92,22.20,0.83,1.00,5.00,1.58,0.14,0.67,0.17,0.25,0.42
816,1,2,1,2,1,2,1,2,1,1.00,0.50,0.50,0,0,0,2,2,2,2,1.00,1.00,1.00,1.41,1.00,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
824,1,33,5,21,5,50,5,25,5,0.50,0.20,0.15,0.67,1.33,0.82,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.84,1.00,3.00,1.22,0.12,0.71,0.20,0.12,0.32
711,1,41,5,28,5,52,6,33,6,0.63,0.18,0.12,0.25,0.25,0.35,41,40,40.10,39.50,0.79,0.80,4.02,5.69,0.94,28.53,0.85,1.00,4.00,1.41,0.12,0.79,0.21,0.06,0.27
633,1,38,6,24,6,57,8,32,8,0.56,0.25,0.16,0.00,0.00,0.00,38,36,34.10,34.90,0.67,0.72,3.56,5.03,0.90,17.51,0.75,0.80,3.20,1.26,0.12,0.61,0.22,0.06,0.28
752,1,44,11,29,11,71,14,38,14,0.54,0.37,0.25,0.50,0.50,0.50,44,32,33.70,30.40,0.62,0.64,3.69,5.22,0.89,16.49,0.76,1.00,2.00,1.00,0.05,0.65,0.26,0.16,0.42
899,1,32,6,19,6,47,8,27,8,0.57,0.30,0.19,0.33,0.33,0.41,32,32,32,32,0.68,0.68,3.30,4.67,0.90,16.75,0.70,1.00,3.00,1.22,0.11,0.50,0.22,0.11,0.33
826,1,51,9,35,9,90,14,50,14,0.56,0.28,0.18,0.17,0.17,0.29,51,35,32.70,32.60,0.57,0.70,3.80,5.38,0.87,15.48,0.70,0.83,4.17,1.44,0.10,0.59,0.18,0.04,0.22
922,1,27,4,16,4,29,4,17,4,0.59,0.24,0.15,0.33,0.33,0.41,27,27,27,27,0.93,0.93,3.55,5.01,0.98,68.91,0.94,1.00,3.00,1.22,0.18,0.90,0.18,0.06,0.24
865,1,23,3,13,3,35,5,18,5,0.51,0.28,0.13,0.00,0.00,0.00,23,23,23,23,0.66,0.66,2.75,3.89,0.88,13.08,0.72,1.00,2.00,1.00,0.11,0.58,0.22,0.00,0.22
795,1,38,8,28,8,52,8,34,8,0.65,0.24,0.21,0.20,0.20,0.32,38,36,36.90,36.50,0.73,0.72,3.73,5.27,0.92,21.62,0.82,0.80,3.20,1.26,0.12,0.69,0.26,0.12,0.38
905,1,18,6,10,6,21,6,11,6,0.52,0.55,0.33,0,0,0,18,18,18,18,0.86,0.86,2.78,3.93,0.95,26.11,0.91,0,0,0,0.00,0.86,0.27,0.09,0.36
763,1,29,5,20,5,43,6,25,6,0.58,0.24,0.17,0.25,0.25,0.35,29,29,29,29,0.67,0.67,3.13,4.42,0.90,15.60,0.80,1.00,4.00,1.41,0.16,0.58,0.20,0.16,0.36
784,1,45,10,28,10,73,15,36,15,0.49,0.42,0.22,0.33,0.67,0.58,45,29,33.90,31.40,0.62,0.58,3.72,5.27,0.89,16.52,0.78,0.83,4.17,1.44,0.14,0.72,0.22,0.06,0.28
558,1,23,5,17,5,26,5,18,5,0.69,0.28,0.22,0.33,0.33,0.41,23,23,23,23,0.88,0.88,3.19,4.51,0.96,37.60,0.94,1.00,3.00,1.22,0.17,0.90,0.17,0.11,0.28
811,1,36,8,24,8,63,15,37,15,0.59,0.41,0.22,0.20,0.20,0.32,36,28,30.80,29.80,0.57,0.56,3.21,4.54,0.86,13.32,0.65,0.60,1.80,0.95,0.08,0.59,0.19,0.05,0.24
917,1,45,8,29,8,62,9,32,9,0.52,0.28,0.18,0.25,0.25,0.35,45,35,37.80,36.30,0.73,0.70,4.04,5.72,0.92,23.08,0.91,0.75,2.25,1.06,0.09,0.88,0.22,0.16,0.38
582,1,26,7,17,7,37,8,21,8,0.57,0.38,0.27,0.33,0.33,0.41,26,26,26,26,0.70,0.70,3.02,4.27,0.90,16.05,0.81,0.67,1.33,0.82,0.10,0.70,0.33,0.05,0.38
855,1,22,6,15,6,30,6,18,6,0.60,0.33,0.27,0.00,0.00,0.00,22,22,22,22,0.73,0.73,2.84,4.02,0.91,16.20,0.83,1.00,3.00,1.22,0.17,0.67,0.28,0.06,0.33
652,1,28,9,21,9,38,10,23,10,0.61,0.43,0.32,0.50,1.00,0.71,28,28,28,28,0.74,0.74,3.21,4.54,0.92,18.82,0.91,1.00,4.00,1.41,0.17,0.82,0.22,0.13,0.35
